[2861157.570] Initializing Modding Framework.
[2861157.570] Connected to modding database!
[2861157.570] Ensuring Foreign Key support is enabled and set to initially deferred.
[2861157.570] Checking database version...
[2861157.570] Modding database is up-to-date!
[2861157.570] Initializing Services...
[2861157.570] Component Discovery Service initialized.
[2861157.570] File Service initialized.
[2861157.570] Localization Service initialized.
[2861157.570] Mod Association Service initialized
[2861157.570] Mod Discovery Service initialized.
[2861157.570] Mod Loader Service initialized.
[2861157.570] Mod Selection Service missing. Skipping.
[2861157.570] Ownership Service initialized.
[2861157.570] Properties Service initialized.
[2861157.573] Setting Discovery Service initialized.
[2861157.574] Subscription Service - Detected 145 subscriptions
[2861157.575] Subscription Service - Subscription 3792052697 - Installed? 1, Downloading? 0, DownloadPending? 0
[2869551.146] Successfully released save point.
[2869551.146] Applying Component - MPH_Ingame (ImportFiles)
[2869551.146] Applying Component - MPH_ChatPanel (ReplaceUIScript)
[2869551.147] Applying Component - MPH_DiplomacyActionView (ReplaceUIScript)
[2869551.147] Applying Component - MPH_InGameTopOptionsMenu (ReplaceUIScript)
[2869551.149] Applying Component - MPH_UI_Replacements (ImportFiles)
[2869551.155] Applying Component - MPH_UI_Additions (ImportFiles)
[2869551.159] Applying Component - ZYLPVP_BBM_IG_002_ArtDep (UpdateArt)
[2869551.160] ModArtLoader - Loading NaturalWondersMod.dep
[2869551.160] Applying Component - ZYL_BBGExpandedResourcesMode (UpdateDatabase)
[2869551.160] UpdateDatabase - Loading CIVITASResources/Core_MODE/p0k_Resources_MODE_Industries.sql
[2869551.161] UpdateDatabase - Loading CIVITASResources/Core_MODE/p0k_Resources_MODE_Products.sql
[2869551.164] UpdateDatabase - Loading CIVITASResources/Core_MODE/p0k_Resources_MODE_Projects.sql
[2869551.166] Applying Component - ZYL_BBGExpandedResourcesModeIcons (UpdateIcons)
[2869551.166] UpdateIcons - Loading CIVITASResources/Core_MODE/p0k_Resources_MODE_Icon_Definitions.sql
[2869551.166] Applying Component - ZYL_BBGExpandedResourcesModeText (UpdateText)
[2869551.166] Creating database save point.
[2869551.166] LocalizedText - Loading CIVITASResources/Core_MODE/p0k_Resources_MODE_Localisation.sql
[2869551.167] Successfully released save point.
[2869551.167] Applying Component - ZYL_UnitFlag_Import (ImportFiles)
[2869551.167] Applying Component - MPH_DropControl (AddUserInterfaces)
[2869551.169] Applying Component - MPH_Options (AddUserInterfaces)
[2869551.169] Applying Component - MPH_VotePanel (AddUserInterfaces)
[2869551.170] Applying Component - ZYL_Blacklist (AddUserInterfaces)
[2869551.170] Applying Component - ZYL_RevealMapCorners (AddUserInterfaces)
[2869551.171] Applying Component - ZYL_TechTree (ReplaceUIScript)
[2869551.171] Applying Component - ZYL_CivicsTree (ReplaceUIScript)
[2869551.172] Applying Component - ZYL_ResearchChooser (ReplaceUIScript)
[2869551.173] Applying Component - ZYL_CivicsChooser (ReplaceUIScript)
[2869551.173] Applying Component - ZYL_QuickControls (AddUserInterfaces)
[2869551.174] Applying Component - ZYL_TechCivicScreens (ImportFiles)
[2869551.176] Applying Component - ZYL_IdentityRolePanel (AddUserInterfaces)
[2869551.176] Applying Component - ZYL_UI_Extensions (ImportFiles)
[2869551.179] Applying Component - LGAI_Core (UpdateDatabase)
[2869551.179] UpdateDatabase - Loading Combat.sql
[2869551.181] UpdateDatabase - Loading Core.sql
[2869551.201] UpdateDatabase - Loading DeityPlusPlus.sql
[2869551.203] Warning: UpdateDatabase - Error Loading SQL.
[2869551.203] UpdateDatabase - Loading Requirements.sql
[2869551.253] Applying Component - LGAI_Babylon (UpdateDatabase)
[2869551.253] UpdateDatabase - Loading Fixes/Babylon.sql
[2869551.253] Applying Component - LGAI_SSfix (UpdateDatabase)
[2869551.254] UpdateDatabase - Loading Fixes/SSfix.sql
[2869551.254] Applying Component - LGAI_NoBarbCombatBonus (UpdateDatabase)
[2869551.254] UpdateDatabase - Loading BarbCS.sql
[2869551.254] Applying Component - LGAI_DeityTourism (UpdateDatabase)
[2869551.255] UpdateDatabase - Loading DeityTourism.sql
[2869551.255] Applying Component - LGAI_HTourism (UpdateDatabase)
[2869551.255] UpdateDatabase - Loading HTourism.sql
[2869551.256] Applying Component - LGAI_ONLINECS (UpdateDatabase)
[2869551.256] UpdateDatabase - Loading GameSpeeds/Online.sql
[2869551.257] Applying Component - LGAI_NoCombatBonus (UpdateDatabase)
[2869551.257] UpdateDatabase - Loading NoCombatBonus.sql
[2869551.257] Applying Component - LGAI_NoBonusWarriors (UpdateDatabase)
[2869551.257] UpdateDatabase - Loading NoBonusWarriors.sql
[2869551.257] Applying Component - ZYL_CityStates (ReplaceUIScript)
[2869551.259] Applying Component - ZYL_GreatPeoplePopup (ReplaceUIScript)
[2869551.259] Applying Component - ZYLPVP_BBM_IG_003_Map_BBS (ImportFiles)
[2869551.277] Applying Component - ZYL_GameFeatureNotices (AddGameplayScripts)
[2869551.277] GameplayScripts - Registering D:/Steam/steamapps/workshop/content/289070/3792052697/NT/Notice.lua
[2869551.277] Applying Component - ZYL_GameFeatureNoticesText (UpdateText)
[2869551.277] Creating database save point.
[2869551.277] LocalizedText - Loading NT/Notice_Text.xml
[2869551.277] Successfully released save point.
[2869551.277] Applying Component - ZYL_RandomPromotionHotkeyText (UpdateText)
[2869551.277] Creating database save point.
[2869551.277] LocalizedText - Loading NHK/Config_NewUnitOperation_Text.xml
[2869551.279] Successfully released save point.
[2869551.279] Applying Component - ZYL_BRS_Import (ImportFiles)
[2869551.284] Applying Component - ZYLPVP_BBM_IG_004_BBS_Global_Parameters (UpdateDatabase)
[2869551.285] UpdateDatabase - Loading Components/BBM/Configuration/Config.sql
[2869551.285] UpdateDatabase - Loading Components/BBM/Gameplay/GamePlay.xml
[2869551.290] UpdateDatabase - Loading Components/BBM/Gameplay/GamePlayXP2.xml
[2869551.291] Applying Component - ZYLPVP_BBM_IG_006_BBS_Minor_Bias_Parameters (UpdateDatabase)
[2869551.291] UpdateDatabase - Loading Components/BBM/Configuration/Config_minor_bias.sql
[2869551.291] Applying Component - ZYLPVP_BBM_IG_019_BBS_ExtraMapScriptImport (ImportFiles)
[2869551.295] Applying Component - ZYL_RichMainland_MapScripts (ImportFiles)
[2869551.303] Applying Component - ZYL_RichMainland_Common (UpdateDatabase)
[2869551.304] UpdateDatabase - Loading Components/BBM/Data/BBS Maps/ZYLRM/ConfigureCommon.sql
[2869551.304] Applying Component - ZYL_RichMainland_RingTeam_Config (UpdateDatabase)
[2869551.305] UpdateDatabase - Loading Components/BBM/Data/BBS Maps/ZYLRM/ConfigureRing.sql
[2869551.305] Applying Component - ZYL_CityStates_Import (ImportFiles)
[2869551.306] Applying Component - ZYL_GreatPeoplePopup_Import (ImportFiles)
[2869551.307] Applying Component - ZYL_BRS_ReportScreen_XP2 (ReplaceUIScript)
[2869551.307] Applying Component - ZYL_RandomPromotionHotkey (AddUserInterfaces)
[2869551.308] Applying Component - ZYL_ForcedEndButtonText (UpdateText)
[2869551.308] Creating database save point.
[2869551.308] LocalizedText - Loading FEB/ForcedEndButton_Text.xml
[2869551.309] Successfully released save point.
[2869551.309] Applying Component - ZYL_ForcedEndButton (AddUserInterfaces)
[2869551.310] Applying Component - ZYLPVP_BBM_IG_008_BBS_Negative_StartBias (UpdateDatabase)
[2869551.311] UpdateDatabase - Loading Components/BBM/sql/bbs_bias_master.sql
[2869551.311] Applying Component - ZYL_TechCivicSupport (ImportFiles)
[2869551.312] Applying Component - NewAction (UpdateDatabase)
[2869551.312] UpdateDatabase - Loading DifficultyAdjuster.sql
[2869551.314] Applying Component - ZYL_PantheonChooser (ReplaceUIScript)
[2869551.315] Applying Component - ZYL_PantheonChooser_Import (ImportFiles)
[2869551.315] Applying Component - ZYLPVP_BBG_IG_005_Colors (UpdateColors)
[2869551.315] UpdateColors - Loading Components/BBG/sql/colors.sql
[2869551.317] Applying Component - ZYL_BTS_SettingsSchema (UpdateDatabase)
[2869551.317] UpdateDatabase - Loading BTS/Settings/BTS_SettingsSchema.sql
[2869551.317] Applying Component - ZYL_BTS_Settings (UpdateDatabase)
[2869551.318] UpdateDatabase - Loading BTS/Settings/BTS_Settings.sql
[2869551.318] Applying Component - ZYL_BTS_SettingsPanel (AddUserInterfaces)
[2869551.318] Applying Component - ZYL_BTS_UI (ImportFiles)
[2869551.322] Applying Component - ZYL_BTS_Text (UpdateText)
[2869551.323] Creating database save point.
[2869551.323] LocalizedText - Loading BTS/Text/BTS_Text_EN.xml
[2869551.324] LocalizedText - Loading BTS/Text/BTS_Text_Hans_CN.xml
[2869551.325] Successfully released save point.
[2869551.325] Applying Component - ZYLPVP_BBG_IG_006_bbg_preload_db_updated (UpdateDatabase)
[2869551.325] UpdateDatabase - Loading Components/BBG/sql/_utils.sql
[2869551.357] Applying Component - ZYLPVP_BBG_IG_007_bbg_preload_db_base_updated (UpdateDatabase)
[2869551.359] UpdateDatabase - Loading Components/BBG/sql/Base/_base_utils.sql
[2869551.359] Applying Component - ZYLPVP_BBG_IG_011_bbg_preload_db_aust_updated (UpdateDatabase)
[2869551.360] UpdateDatabase - Loading Components/BBG/sql/DLC_Australia/_dlc_australia_utils.sql
[2869551.360] Applying Component - ZYLPVP_BBG_IG_012_bbg_preload_db_indokhmer_updated (UpdateDatabase)
[2869551.360] UpdateDatabase - Loading Components/BBG/sql/DLC_Indonesia_Khmer/Base.sql
[2869551.360] Applying Component - ZYLPVP_BBG_IG_013_bbg_preload_db_xp1_updated (UpdateDatabase)
[2869551.361] UpdateDatabase - Loading Components/BBG/sql/XP1/_xp1_utils.sql
[2869551.361] Applying Component - ZYLPVP_BBG_IG_014_bbg_preload_db_xp2_updated (UpdateDatabase)
[2869551.362] UpdateDatabase - Loading Components/BBG/sql/XP2/_xp2_utils.sql
[2869551.362] Applying Component - ZYLPVP_BBG_IG_015_bbg_preload_db_mayacolombia_updated (UpdateDatabase)
[2869551.362] UpdateDatabase - Loading Components/BBG/sql/NFP/_nfp_maya_colombia_utils.sql
[2869551.362] Applying Component - ZYLPVP_BBG_IG_016_bbg_preload_db_bbs_updated (UpdateDatabase)
[2869551.363] UpdateDatabase - Loading Components/BBG/sql/mod_associations/bbs/_bbs_utils.sql
[2869551.363] Applying Component - ZYLPVP_BBG_IG_017_BBG_Base (UpdateDatabase)
[2869551.363] UpdateDatabase - Loading Components/BBG/sql/Base/America.sql
[2869551.364] UpdateDatabase - Loading Components/BBG/sql/Base/Arabia.sql
[2869551.365] UpdateDatabase - Loading Components/BBG/sql/Base/Beliefs.sql
[2869551.376] UpdateDatabase - Loading Components/BBG/sql/Base/Brazil.sql
[2869551.377] UpdateDatabase - Loading Components/BBG/sql/Base/Buildings.sql
[2869551.380] UpdateDatabase - Loading Components/BBG/sql/Base/China.sql
[2869551.382] UpdateDatabase - Loading Components/BBG/sql/Base/CityStates.sql
[2869551.385] UpdateDatabase - Loading Components/BBG/sql/Base/Districts.sql
[2869551.386] UpdateDatabase - Loading Components/BBG/sql/Base/Egypt.sql
[2869551.390] UpdateDatabase - Loading Components/BBG/sql/Base/England.sql
[2869551.392] UpdateDatabase - Loading Components/BBG/sql/Base/Features.sql
[2869551.392] UpdateDatabase - Loading Components/BBG/sql/Base/France.sql
[2869551.393] UpdateDatabase - Loading Components/BBG/sql/Base/Germany.sql
[2869551.394] UpdateDatabase - Loading Components/BBG/sql/Base/Government.sql
[2869551.398] UpdateDatabase - Loading Components/BBG/sql/Base/GreatPeoples.sql
[2869551.401] UpdateDatabase - Loading Components/BBG/sql/Base/Greece.sql
[2869551.407] UpdateDatabase - Loading Components/BBG/sql/Base/India.sql
[2869551.410] UpdateDatabase - Loading Components/BBG/sql/Base/Japan.sql
[2869551.410] UpdateDatabase - Loading Components/BBG/sql/Base/Kongo.sql
[2869551.414] UpdateDatabase - Loading Components/BBG/sql/Base/Norway.sql
[2869551.416] UpdateDatabase - Loading Components/BBG/sql/Base/Policies.sql
[2869551.424] UpdateDatabase - Loading Components/BBG/sql/Base/Rome.sql
[2869551.424] UpdateDatabase - Loading Components/BBG/sql/Base/Russia.sql
[2869551.426] UpdateDatabase - Loading Components/BBG/sql/Base/Scythia.sql
[2869551.427] UpdateDatabase - Loading Components/BBG/sql/Base/Spain.sql
[2869551.431] UpdateDatabase - Loading Components/BBG/sql/Base/Spy.sql
[2869551.432] UpdateDatabase - Loading Components/BBG/sql/Base/Sumer.sql
[2869551.436] UpdateDatabase - Loading Components/BBG/sql/Base/Units.sql
[2869551.453] UpdateDatabase - Loading Components/BBG/sql/Base/Wonders.sql
[2869551.463] UpdateDatabase - Loading Components/BBG/sql/Base/base.sql
[2869551.466] Applying Component - ZYLPVP_BBG_IG_018_BBG_XP1 (UpdateDatabase)
[2869551.466] UpdateDatabase - Loading Components/BBG/sql/XP1/Buildings.sql
[2869551.467] UpdateDatabase - Loading Components/BBG/sql/XP1/Chandragupta.sql
[2869551.471] UpdateDatabase - Loading Components/BBG/sql/XP1/Cree.sql
[2869551.472] UpdateDatabase - Loading Components/BBG/sql/XP1/Dutch.sql
[2869551.474] UpdateDatabase - Loading Components/BBG/sql/XP1/Features.sql
[2869551.478] UpdateDatabase - Loading Components/BBG/sql/XP1/Georgia.sql
[2869551.479] UpdateDatabase - Loading Components/BBG/sql/XP1/Korea.sql
[2869551.485] UpdateDatabase - Loading Components/BBG/sql/XP1/Mapuche.sql
[2869551.487] UpdateDatabase - Loading Components/BBG/sql/XP1/Mongolia.sql
[2869551.487] UpdateDatabase - Loading Components/BBG/sql/XP1/Scotland.sql
[2869551.491] UpdateDatabase - Loading Components/BBG/sql/XP1/Zulu.sql
[2869551.492] UpdateDatabase - Loading Components/BBG/sql/XP1/xp1__rise_and_fall.sql
[2869551.494] Applying Component - ZYLPVP_BBG_IG_019_BBG_XP1_OR_XP2 (UpdateDatabase)
[2869551.495] UpdateDatabase - Loading Components/BBG/sql/Base/Sumer_XP1_or_XP2.sql
[2869551.495] UpdateDatabase - Loading Components/BBG/sql/XP1/Buildings_XP1_or_XP2.sql
[2869551.499] UpdateDatabase - Loading Components/BBG/sql/XP1/Government_XP1_or_XP2.sql
[2869551.501] UpdateDatabase - Loading Components/BBG/sql/XP1/Governors_XP1_or_XP2.sql
[2869551.510] UpdateDatabase - Loading Components/BBG/sql/XP1/Other_XP1_or_XP2.sql
[2869551.515] UpdateDatabase - Loading Components/BBG/sql/XP1/Policies_XP1_or_XP2.sql
[2869551.517] Applying Component - ZYLPVP_BBG_IG_020_BBG_XP2 (UpdateDatabase)
[2869551.517] UpdateDatabase - Loading Components/BBG/sql/Base/America_XP2.sql
[2869551.517] UpdateDatabase - Loading Components/BBG/sql/Base/Egypt_XP2.sql
[2869551.518] UpdateDatabase - Loading Components/BBG/sql/Base/France_XP2.sql
[2869551.518] UpdateDatabase - Loading Components/BBG/sql/Base/Kongo_XP2.sql
[2869551.519] UpdateDatabase - Loading Components/BBG/sql/Base/Rome_XP2.sql
[2869551.519] UpdateDatabase - Loading Components/BBG/sql/Base/Scythia_XP2.sql
[2869551.520] UpdateDatabase - Loading Components/BBG/sql/Base/Sumer_XP2.sql
[2869551.520] UpdateDatabase - Loading Components/BBG/sql/XP2/Buildings.sql
[2869551.523] UpdateDatabase - Loading Components/BBG/sql/XP2/Canada.sql
[2869551.527] UpdateDatabase - Loading Components/BBG/sql/XP2/Districts.sql
[2869551.527] UpdateDatabase - Loading Components/BBG/sql/XP2/Eleanor.sql
[2869551.534] UpdateDatabase - Loading Components/BBG/sql/XP2/Features.sql
[2869551.535] UpdateDatabase - Loading Components/BBG/sql/XP2/Government.sql
[2869551.540] UpdateDatabase - Loading Components/BBG/sql/XP2/Governors.sql
[2869551.551] UpdateDatabase - Loading Components/BBG/sql/XP2/Mali.sql
[2869551.554] UpdateDatabase - Loading Components/BBG/sql/XP2/Maori.sql
[2869551.555] UpdateDatabase - Loading Components/BBG/sql/XP2/Phoenicie.sql
[2869551.556] UpdateDatabase - Loading Components/BBG/sql/XP2/Policies.sql
[2869551.557] UpdateDatabase - Loading Components/BBG/sql/XP2/Sweden.sql
[2869551.562] UpdateDatabase - Loading Components/BBG/sql/XP2/Units.sql
[2869551.566] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_citystates_xp2.sql
[2869551.566] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_hungary.sql
[2869551.570] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_improvement.sql
[2869551.571] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_inca.sql
[2869551.575] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_ottoman.sql
[2869551.576] UpdateDatabase - Loading Components/BBG/sql/XP2/new_bbg_xp2_world_congress.sql
[2869551.579] UpdateDatabase - Loading Components/BBG/sql/XP2/xp2__gathering_storm.sql
[2869551.591] Applying Component - ZYLPVP_BBG_IG_021_BBG_XP1_AND_XP2 (UpdateDatabase)
[2869551.591] UpdateDatabase - Loading Components/BBG/sql/XP1/Buildings_XP1_and_XP2.sql
[2869551.592] UpdateDatabase - Loading Components/BBG/sql/XP1/Cree_XP2.sql
[2869551.592] Applying Component - ZYLPVP_BBG_IG_022_BBG_Aztec (UpdateDatabase)
[2869551.593] UpdateDatabase - Loading Components/BBG/sql/DLC_Aztec/Aztec.sql
[2869551.593] Applying Component - ZYLPVP_BBG_IG_024_BBG_Poland (UpdateDatabase)
[2869551.593] UpdateDatabase - Loading Components/BBG/sql/DLC_Poland/dlc_poland.sql
[2869551.594] Applying Component - ZYLPVP_BBG_IG_025_BBG_XP2_Poland (UpdateDatabase)
[2869551.594] UpdateDatabase - Loading Components/BBG/sql/DLC_Poland/xp2_poland.sql
[2869551.595] Applying Component - ZYLPVP_BBG_IG_026_BBG_Austrlia (UpdateDatabase)
[2869551.595] UpdateDatabase - Loading Components/BBG/sql/DLC_Australia/dlc_australia.sql
[2869551.597] Applying Component - ZYLPVP_BBG_IG_027_BBG_XP2_Australia (UpdateDatabase)
[2869551.598] UpdateDatabase - Loading Components/BBG/sql/DLC_Australia/xp2_australia.sql
[2869551.598] Applying Component - ZYLPVP_BBG_IG_028_BBG_Macedon_Persia (UpdateDatabase)
[2869551.598] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Macedon.sql
[2869551.606] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Persia.sql
[2869551.607] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Wonders.sql
[2869551.607] Applying Component - ZYLPVP_BBG_IG_029_BBG_XP1_Macedon_Persia (UpdateDatabase)
[2869551.607] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Macedon_XP1.sql
[2869551.609] Applying Component - ZYLPVP_BBG_IG_030_BBG_XP2_Macedon_Persia (UpdateDatabase)
[2869551.609] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Macedon_XP2.sql
[2869551.610] UpdateDatabase - Loading Components/BBG/sql/DLC_Macedon_Persia/Persia_XP2.sql
[2869551.610] Applying Component - ZYLPVP_BBG_IG_031_BBG_Nubia (UpdateDatabase)
[2869551.610] UpdateDatabase - Loading Components/BBG/sql/DLC_Nubia/dlc_nubia.sql
[2869551.611] Applying Component - ZYLPVP_BBG_IG_032_BBG_XP2_Nubia (UpdateDatabase)
[2869551.611] UpdateDatabase - Loading Components/BBG/sql/DLC_Nubia/xp2_nubia.sql
[2869551.612] Applying Component - ZYLPVP_BBG_IG_033_BBG_NFP_Nubia (UpdateDatabase)
[2869551.613] UpdateDatabase - Loading Components/BBG/sql/DLC_Nubia/Nubia_nfp.sql
[2869551.613] Applying Component - ZYLPVP_BBG_IG_034_BBG_Indonesia_Khmer (UpdateDatabase)
[2869551.613] UpdateDatabase - Loading Components/BBG/sql/DLC_Indonesia_Khmer/Indonesia.sql
[2869551.615] UpdateDatabase - Loading Components/BBG/sql/DLC_Indonesia_Khmer/Khmer.sql
[2869551.615] Applying Component - ZYLPVP_BBG_IG_035_BBG_NFP_GranColombia_Maya (UpdateDatabase)
[2869551.616] UpdateDatabase - Loading Components/BBG/sql/NFP/GranColombia.sql
[2869551.616] UpdateDatabase - Loading Components/BBG/sql/NFP/Maya.sql
[2869551.617] UpdateDatabase - Loading Components/BBG/sql/NFP/dlc_maya_colombia.sql
[2869551.619] Applying Component - ZYLPVP_BBG_IG_036_BBG_NFP_XP1_GranColombia_Maya (UpdateDatabase)
[2869551.620] UpdateDatabase - Loading Components/BBG/sql/NFP/nfp_xp1_maya_colombia.sql
[2869551.620] Applying Component - ZYLPVP_BBG_IG_037_BBG_NFP_XP2_GranColombia_Maya (UpdateDatabase)
[2869551.620] UpdateDatabase - Loading Components/BBG/sql/NFP/new_bbg_disasters.sql
[2869551.621] Applying Component - ZYLPVP_BBG_IG_038_BBG_Ethiopia (UpdateDatabase)
[2869551.622] UpdateDatabase - Loading Components/BBG/sql/NFP/nfp_ethiopia.sql
[2869551.624] Applying Component - ZYLPVP_BBG_IG_040_BBG_CatherinePersona (UpdateDatabase)
[2869551.624] UpdateDatabase - Loading Components/BBG/sql/NFP/Catherine_Persona.sql
[2869551.627] Applying Component - ZYLPVP_BBG_IG_041_BBG_Byzantium_Gaul (UpdateDatabase)
[2869551.629] UpdateDatabase - Loading Components/BBG/sql/NFP/Byzantium.sql
[2869551.631] UpdateDatabase - Loading Components/BBG/sql/NFP/Gaul.sql
[2869551.632] UpdateDatabase - Loading Components/BBG/sql/NFP/nfp_byzantium_gaul.sql
